"","P_BGI_L3_B1_D5_1","P_BGI_L3_B1_D5_2","P_BGI_L3_B1_D5_3","P_BGI_L3_B1_D6_1","P_BGI_L3_B1_D6_2","P_BGI_L3_B1_D6_3","P_BGI_L3_B1_F7_1","P_BGI_L3_B1_F7_2","P_BGI_L3_B1_F7_3","P_BGI_L3_B1_M8_1","P_BGI_L3_B1_M8_2","P_BGI_L3_B1_M8_3","R_BGI_L3_B1_D5_1","R_BGI_L3_B1_D5_2","R_BGI_L3_B1_D5_3","R_BGI_L3_B1_D6_1","R_BGI_L3_B1_D6_2","R_BGI_L3_B1_D6_3","R_BGI_L3_B1_F7_1","R_BGI_L3_B1_F7_2","R_BGI_L3_B1_F7_3","R_BGI_L3_B1_M8_1","R_BGI_L3_B1_M8_2","R_BGI_L3_B1_M8_3","R_BGI_L6_B1_D5_1","R_BGI_L6_B1_D5_2","R_BGI_L6_B1_D5_3","R_BGI_L6_B1_D6_1","R_BGI_L6_B1_D6_2","R_BGI_L6_B1_D6_3","R_BGI_L6_B1_F7_1","R_BGI_L6_B1_F7_2","R_BGI_L6_B1_F7_3","R_BGI_L6_B1_M8_1","R_BGI_L6_B1_M8_2","R_BGI_L6_B1_M8_3","R_BGI_L7_B1_D5_1","R_BGI_L7_B1_D5_2","R_BGI_L7_B1_D5_3","R_BGI_L7_B1_D6_1","R_BGI_L7_B1_D6_2","R_BGI_L7_B1_D6_3","R_BGI_L7_B1_F7_1","R_BGI_L7_B1_F7_2","R_BGI_L7_B1_F7_3","R_BGI_L7_B1_M8_1","R_BGI_L7_B1_M8_2","R_BGI_L7_B1_M8_3","P_ILM_L1_B1_D5_1","P_ILM_L1_B1_D5_2","P_ILM_L1_B1_D5_3","P_ILM_L1_B1_D6_1","P_ILM_L1_B1_D6_2","P_ILM_L1_B1_D6_3","P_ILM_L1_B1_F7_1","P_ILM_L1_B1_F7_2","P_ILM_L1_B1_F7_3","P_ILM_L1_B1_M8_1","P_ILM_L1_B1_M8_2","P_ILM_L1_B1_M8_3","P_ILM_L6_B1_D5_1","P_ILM_L6_B1_D5_2","P_ILM_L6_B1_D5_3","P_ILM_L6_B1_D6_1","P_ILM_L6_B1_D6_2","P_ILM_L6_B1_D6_3","P_ILM_L6_B1_F7_1","P_ILM_L6_B1_F7_2","P_ILM_L6_B1_F7_3","P_ILM_L6_B1_M8_1","P_ILM_L6_B1_M8_2","P_ILM_L6_B1_M8_3","P_ILM_L8_B1_D5_1","P_ILM_L8_B1_D5_2","P_ILM_L8_B1_D5_3","P_ILM_L8_B1_D6_1","P_ILM_L8_B1_D6_2","P_ILM_L8_B1_D6_3","P_ILM_L8_B1_F7_1","P_ILM_L8_B1_F7_2","P_ILM_L8_B1_F7_3","P_ILM_L8_B1_M8_1","P_ILM_L8_B1_M8_2","P_ILM_L8_B1_M8_3","R_ILM_L2_B1_D5_1","R_ILM_L2_B2_D5_1","R_ILM_L2_B1_D5_2","R_ILM_L2_B2_D5_2","R_ILM_L2_B1_D5_3","R_ILM_L2_B2_D5_3","R_ILM_L2_B1_D6_1","R_ILM_L2_B2_D6_1","R_ILM_L2_B1_D6_2","R_ILM_L2_B2_D6_2","R_ILM_L2_B1_D6_3","R_ILM_L2_B2_D6_3","R_ILM_L2_B1_F7_1","R_ILM_L2_B2_F7_1","R_ILM_L2_B1_F7_2","R_ILM_L2_B2_F7_2","R_ILM_L2_B1_F7_3","R_ILM_L2_B2_F7_3","R_ILM_L2_B1_M8_1","R_ILM_L2_B2_M8_1","R_ILM_L2_B1_M8_2","R_ILM_L2_B2_M8_2","R_ILM_L2_B1_M8_3","R_ILM_L2_B2_M8_3","R_ILM_L8_B1_D5_1","R_ILM_L8_B1_D5_2","R_ILM_L8_B1_D5_3","R_ILM_L8_B1_D6_1","R_ILM_L8_B1_D6_2","R_ILM_L8_B1_D6_3","R_ILM_L8_B1_F7_1","R_ILM_L8_B1_F7_2","R_ILM_L8_B1_F7_3","R_ILM_L8_B1_M8_1","R_ILM_L8_B1_M8_2","R_ILM_L8_B1_M8_3"
"ENSG00000142512",-0.639266666666667,-0.838266666666667,-0.850666666666667,0.0556333333333332,-0.0683666666666669,0.0127333333333333,-0.258466666666667,-0.0539666666666667,-0.146766666666667,-0.120466666666667,-0.0686666666666671,-0.173266666666667,-0.808166666666667,-0.892366666666667,-0.708366666666667,0.0270333333333332,-0.0453666666666668,0.0183333333333331,-0.101566666666667,-0.211666666666667,-0.219366666666667,-0.167366666666667,-0.271566666666667,-0.168066666666667,-0.6903,-0.7442,-0.8853,0.0461,-0.0607,0.0145999999999999,-0.2634,-0.1584,-0.2447,-0.2866,-0.00150000000000006,-0.1675,-0.690233333333333,-0.751233333333333,-0.339333333333333,0.00016666666666687,-0.0233333333333334,0.0231666666666666,-0.187533333333333,-0.232633333333333,-0.121633333333333,0.0180666666666669,-0.344533333333333,-0.245833333333333,-0.6705,-0.8054,-0.8549,0.0705,-0.0991,0.0286,-0.2681,-0.139,-0.2098,-0.1704,-0.2151,-0.2234,-0.776266666666666,-0.679266666666666,-0.426466666666667,-0.0086666666666666,0.0614333333333335,-0.0527666666666664,-0.0223666666666666,-0.111666666666666,-0.173766666666666,-0.106466666666666,-0.182066666666667,0.0807333333333333,-0.6249,-0.87,-0.6195,0.0564,-0.0228999999999999,-0.0335000000000001,-0.124,-0.0440999999999998,-0.2071,-0.0116000000000001,-0.0678999999999998,-0.0939999999999999,-0.6958,-0.611166666666667,-0.3456,-0.787766666666667,-0.5829,-0.816266666666666,-0.1327,0.0722333333333336,-0.1341,-0.0891666666666666,0.2668,0.0169333333333332,-0.1845,-0.343466666666667,-0.6505,-0.395066666666666,-0.3234,-0.365866666666667,-0.2422,-0.332766666666667,-0.563,-0.286466666666667,-0.1506,-0.226766666666667,-0.5978,-0.7543,-0.6775,0.0669,-0.0393000000000001,-0.0276000000000001,-0.0346,-0.1505,-0.1638,-0.182,-0.1782,-0.2547
"ENSG00000183604",-0.138733333333333,-0.163133333333333,-0.0633333333333332,0.0239666666666667,0.0277666666666667,-0.0517333333333334,-0.223133333333333,-0.415633333333333,-0.217333333333333,0.00636666666666663,-0.00243333333333329,0.0117666666666667,0.0318666666666663,0.0302666666666664,0.116966666666666,-0.00433333333333374,-0.00163333333333382,0.00596666666666623,-0.0107333333333339,0.0154666666666663,-0.117933333333334,0.375666666666666,0.425266666666666,0.389466666666666,-0.0168333333333335,-0.0265333333333335,0.0421666666666667,0.0372666666666666,0.000566666666666826,-0.0378333333333334,-0.0264333333333333,-0.0807333333333333,0.0238666666666667,0.290066666666667,0.217266666666667,0.284466666666666,0.2333,0.1823,-0.1082,-0.0502000000000002,-0.0363000000000002,0.0865,0.1135,0.1555,-0.169,0.3178,0.5534,0.3859,-0.0736333333333334,-0.0829333333333335,-0.116433333333333,0.00106666666666655,-0.0852333333333335,0.0841666666666665,-0.264333333333334,-0.330933333333334,-0.275133333333333,0.137866666666667,0.133866666666667,0.0884666666666665,-0.1926,-0.1313,-0.0852999999999999,0.00590000000000002,-0.0745,0.0686,-0.1811,-0.2123,-0.0754999999999999,0.1773,0.1669,-0.00469999999999993,-0.095,-0.0301,-0.0348999999999999,-9.9999999999989e-05,0.000899999999999901,-0.000799999999999912,-0.214,-0.2029,-0.2596,0.0989,0.1421,0.077,0.129233333333334,0.0197666666666669,0.0585333333333335,0.0156666666666667,0.213733333333333,0.154866666666667,0.139333333333334,0.00156666666666672,-0.139166666666667,0.082066666666667,-0.00016666666666687,-0.0836333333333332,0.0672333333333333,-0.00303333333333322,0.289133333333333,-0.214633333333333,0.120733333333333,-0.109833333333333,0.311233333333333,0.361366666666667,0.739333333333333,0.246466666666667,0.616433333333333,0.315666666666667,0.132433333333333,0.144333333333333,0.117233333333333,0.00893333333333324,0.0425333333333331,-0.0514666666666668,-0.141766666666667,-0.135866666666667,-0.131266666666667,0.356833333333333,0.181433333333333,0.270933333333333
"ENSG00000111266",-0.00406666666666666,-0.108266666666666,-0.122066666666666,0.00603333333333378,0.00173333333333403,-0.00776666666666603,-0.0564666666666662,-0.0712666666666664,-0.104766666666666,-0.104966666666666,-0.109366666666666,-0.292166666666667,0.0136333333333338,0.0125333333333337,-0.0272666666666659,0.0161333333333342,-0.00246666666666595,-0.0136666666666665,-0.0797666666666661,-0.00736666666666608,0.0234333333333341,-0.138066666666666,-0.128566666666666,-0.140866666666666,0.0032333333333332,0.00803333333333356,-0.015366666666667,-0.0203666666666669,0.0282333333333336,-0.00786666666666669,-0.0470666666666668,-0.083566666666667,-0.0771666666666668,-0.139566666666667,-0.112966666666667,-0.127266666666666,0.091733333333333,0.065433333333333,-0.0445666666666673,0.0411333333333328,-0.0801666666666669,0.0390333333333324,0.0972333333333326,0.045633333333333,-0.161366666666667,0.0550333333333324,-0.00986666666666736,-0.0419666666666672,-0.0821999999999994,-0.200299999999999,-0.111299999999999,0.00410000000000021,-0.0400999999999998,0.0360000000000005,-0.0992999999999995,-0.103699999999999,-0.0849999999999991,-0.0873999999999997,-0.128699999999999,-0.122699999999999,-0.234366666666667,-0.153166666666667,0.0623333333333331,0.0243333333333329,-0.0457666666666672,0.0214333333333334,-0.069466666666667,-0.0952666666666673,-0.0951666666666666,-0.0768666666666666,-0.0939666666666668,0.0201333333333329,-0.0731000000000002,-0.0952000000000002,-0.0833000000000004,0.00389999999999979,0.00659999999999972,-0.0105000000000004,-0.1852,-0.0547000000000004,-0.1261,-0.1905,-0.1341,-0.210800000000001,-0.151066666666666,-0.0672333333333333,-0.0421666666666667,-0.0296333333333338,-0.0751666666666662,-0.079133333333334,-0.0761666666666665,-0.0137333333333336,-0.0215666666666658,0.0666666666666664,0.0977333333333341,-0.0529333333333337,-0.172266666666666,-0.082933333333334,-0.0246666666666666,-0.182133333333334,-0.0829666666666666,-0.169633333333334,-0.200666666666666,-0.094333333333334,-0.0541666666666663,-0.201333333333333,-0.132166666666667,-0.200033333333334,0.0507333333333326,-0.00236666666666707,0.0455333333333323,0.0346333333333328,-0.054966666666667,0.0203333333333324,-0.0638666666666676,-0.103566666666667,-0.118266666666668,-0.0479666666666674,-0.119266666666667,-0.137966666666667
"ENSG00000226747",1.58466666666667,0.582166666666666,0.920966666666666,0.0608666666666666,1.68336666666667,-1.74423333333333,-1.12123333333333,0.0714666666666659,1.11316666666667,1.25196666666667,0.0657666666666668,-0.058533333333334,-1.31166666666667,-1.08406666666667,-0.508366666666667,0.663733333333333,-0.853266666666667,0.189533333333333,-1.67786666666667,-0.579166666666667,-0.608866666666667,-0.394766666666667,-0.485966666666667,-0.330666666666667,-0.922333333333333,-0.160433333333333,-0.837633333333333,-0.283033333333333,0.516566666666667,-0.233533333333333,-0.283133333333333,-0.407333333333333,-0.784633333333333,-0.768433333333333,-0.564833333333334,-0.830933333333333,0.6768,0.6396,1.1002,-1.2157,-0.1586,1.3743,0.5365,0.7047,0.4448,-0.0813999999999999,0.355,0.6754,-0.117,-0.6602,0.4169,-0.1944,0.2742,-0.0798000000000001,-1.2919,-1.0315,-1.3447,-1.0057,-0.7178,-0.4763,-0.477833333333333,-0.333733333333333,0.0829666666666666,0.227266666666667,-0.176733333333333,-0.0505333333333335,-1.23333333333333,-0.565733333333334,-1.23843333333333,-1.27803333333333,-2.61023333333333,-1.70883333333333,0.1669,-0.1593,-0.141,0.0770999999999997,-0.0892,0.0120999999999998,-0.8584,-0.7321,-0.7655,-1.285,-1.9409,-0.857,-2.4446,-0.0568333333333331,0.3659,-0.122133333333333,1.8635,-0.154633333333333,0.8916,0.0293666666666668,-2.4446,0.0547666666666666,1.553,-0.0841333333333334,2.1457,-0.348733333333333,1.3539,0.215466666666667,1.8189,0.652766666666667,0.6292,0.0530666666666666,1.4051,-0.166733333333333,1.1083,-1.16813333333333,-0.574166666666667,-0.0963666666666665,-0.448066666666667,0.266233333333334,-0.167366666666667,-0.0988666666666664,-0.266066666666667,-0.220766666666667,-1.48886666666667,-0.884866666666666,-0.960966666666666,-0.676466666666666
"ENSG00000178522",-1.29576666666667,-1.52026666666667,-1.52026666666667,0.810733333333333,-0.369966666666667,-0.440766666666667,-1.52026666666667,-1.52026666666667,1.00143333333333,0.264533333333334,0.139433333333333,-1.36436666666667,-2.10323333333333,-2.56733333333333,-2.27393333333333,0.743566666666667,0.126966666666667,-0.870533333333333,0.441166666666667,0.613466666666667,-1.74673333333333,-1.08733333333333,-1.17363333333333,0.707066666666667,-1.36233333333333,-2.00753333333333,-0.619033333333333,-0.555133333333333,0.0028666666666668,0.552266666666667,-0.242133333333333,0.029666666666667,-0.371033333333333,0.571066666666667,-0.166033333333333,-0.735333333333333,0.289000000000001,-1.4966,-1.4966,-1.4966,2.3663,-0.8697,0.720700000000001,1.1632,1.3418,1.9239,2.0455,1.3152,-1.83553333333333,-0.860133333333333,-0.649933333333333,-0.700033333333333,0.188966666666667,0.511066666666667,-1.04843333333333,-0.675933333333333,0.470866666666667,0.0989666666666675,0.685766666666667,0.572366666666667,-1.58183333333333,-1.58183333333333,-1.30023333333333,0.0789666666666662,-0.171833333333334,0.0928666666666667,-0.589833333333334,0.509366666666667,-1.58183333333333,1.35926666666667,0.542366666666666,0.470766666666666,-1.24473333333333,-1.24473333333333,-1.24473333333333,0.618866666666666,0.169566666666666,-0.788433333333334,-1.24473333333333,-0.560733333333334,-0.00723333333333365,-1.24473333333333,-1.24473333333333,0.768566666666666,-1.3453,-1.63806666666667,-3.2262,-0.242066666666667,-3.2262,-1.54216666666667,0.3849,0.370233333333334,-0.5077,-0.454366666666667,0.1228,0.0841333333333334,0.1539,0.182233333333333,-0.1789,-1.20006666666667,-3.2262,-1.19426666666667,-0.8969,-0.122366666666667,0.0335999999999999,-0.809366666666667,-0.7535,0.654433333333333,-0.600966666666666,-1.72246666666667,-2.14156666666667,-0.0448666666666666,0.585833333333333,-0.540966666666667,-1.04836666666667,-0.208766666666667,0.344533333333334,0.205733333333333,0.268733333333333,-0.258566666666667
"ENSG00000264456",0.0174,-0.116,0.0813999999999999,0.3662,-0.3159,-0.0503,0.4493,0.5052,0.5515,0.6421,0.622,0.4873,0.159433333333333,0.317333333333333,0.0783333333333333,-0.160066666666667,0.237733333333333,-0.0776666666666668,0.543233333333333,0.227033333333333,0.553033333333333,0.635633333333333,0.193133333333333,0.518833333333333,0.312533333333333,0.0574333333333334,0.151533333333333,-0.0297666666666667,-0.0694666666666666,0.0992333333333334,0.0148333333333333,0.592133333333333,0.321833333333333,0.319933333333333,0.389433333333333,0.690833333333333,0.517733333333333,0.391733333333333,0.165333333333333,-0.128266666666667,0.0412333333333333,0.0870333333333333,0.517533333333333,0.515633333333333,-0.342666666666667,0.930333333333333,0.372533333333333,0.799833333333333,0.0329333333333333,0.0683333333333332,0.357533333333333,0.435133333333333,-0.518866666666667,0.0837333333333333,0.459933333333333,0.460033333333333,0.651033333333333,0.676733333333333,0.682933333333333,0.848433333333333,-0.261366666666667,-0.499266666666667,0.00953333333333339,-0.0974666666666666,0.169333333333333,-0.0718666666666666,0.560833333333333,0.392833333333333,0.213133333333333,0.446033333333333,0.676033333333333,0.483433333333333,-0.0173,-0.0492,-0.0644,0.1879,0.0292,-0.2171,0.2653,0.1242,0.3003,0.4482,0.666,0.6243,0.0267333333333334,0.3524,0.655333333333333,0.4116,0.558433333333333,0.2758,0.0116333333333334,-0.1045,-0.384166666666667,0.053,0.372533333333333,0.0515,0.636233333333333,0.2463,0.275333333333333,0.4232,0.189233333333333,0.1191,0.192033333333333,0.5369,0.135933333333333,0.5746,0.545333333333333,0.4576,-0.138933333333333,0.0190666666666667,0.0138666666666667,-0.0671333333333333,0.0492666666666667,0.0178666666666667,0.367066666666667,0.229566666666667,0.0011666666666667,0.632266666666667,0.645166666666667,0.279966666666667
"ENSG00000165475",-0.8285,-0.5874,-0.5848,0.0537000000000001,0.0374999999999999,-0.0912,0.3819,0.1768,-0.0121,0.4465,0.323,-0.0267999999999999,-0.5623,-0.654,-0.5789,-0.0893999999999999,0.2193,-0.1299,0.5616,0.654,0.3368,0.3284,0.5747,-0.0642999999999998,-0.303466666666667,-0.434666666666667,-0.582066666666667,-0.0468666666666668,-0.0028666666666668,0.0497333333333332,0.239333333333333,0.438333333333333,0.531533333333333,0.248133333333333,0.449033333333333,0.223233333333333,-0.188833333333333,-0.253533333333333,-0.163533333333333,0.153366666666667,-0.0587333333333333,-0.0946333333333333,0.373466666666666,0.585866666666667,0.773666666666667,0.241866666666667,0.307566666666667,0.620766666666666,-0.642866666666667,-0.599966666666667,-0.638766666666667,-0.0742666666666667,0.0594333333333332,0.0148333333333333,0.346233333333333,0.486033333333333,0.331433333333333,0.435133333333333,-0.169166666666667,0.297633333333333,-0.393766666666667,-0.543866666666666,-0.679466666666667,-0.0327666666666666,0.0910333333333335,-0.0582666666666667,0.425033333333334,0.515933333333334,0.429033333333334,0.513833333333334,0.376333333333333,0.373733333333333,-0.448266666666667,-0.479066666666667,-0.395566666666667,-0.299966666666667,0.172833333333333,0.127133333333333,0.473633333333333,0.628233333333333,0.557933333333333,0.130233333333333,0.545533333333333,0.444533333333333,-0.751166666666667,-0.387966666666667,-0.504366666666666,-0.332066666666667,-0.875466666666667,-0.462466666666667,0.0221333333333336,0.236433333333333,0.120233333333333,-0.168566666666667,-0.142366666666667,-0.0678666666666666,0.454233333333333,0.725733333333333,0.113833333333333,0.584733333333333,0.436433333333333,0.491033333333333,0.363133333333334,0.679133333333333,0.347033333333334,0.620533333333333,0.368733333333334,0.651733333333333,-0.601166666666667,-0.809366666666667,-0.573566666666667,0.0593333333333332,-0.127466666666667,0.0681333333333334,0.114833333333333,0.535133333333333,0.580533333333333,0.455333333333333,0.272933333333333,0.209933333333333
"ENSG00000128512",0.471233333333333,0.502933333333333,0.425733333333333,-0.000966666666666782,0.0378333333333332,-0.0368666666666668,-0.738066666666667,-1.23606666666667,-1.26216666666667,-0.0683666666666667,-0.225366666666667,-0.765666666666667,0.613533333333333,0.764933333333333,0.718433333333333,0.0411333333333332,-0.00456666666666672,-0.0365666666666667,-0.621366666666667,-0.874566666666667,-0.770166666666667,-0.242066666666667,-0.353966666666667,-0.0763666666666667,0.804466666666667,0.895666666666667,0.754966666666667,0.0571666666666666,0.0278666666666666,-0.0850333333333334,-0.823733333333333,-0.837733333333333,-0.823933333333333,-0.136133333333333,0.0218666666666666,-0.259833333333333,0.761533333333333,0.888033333333333,0.388333333333333,-0.0208666666666666,0.00483333333333336,0.0160333333333333,-0.281766666666667,-0.921966666666667,-1.00606666666667,0.245533333333333,-0.0792666666666666,0.0331333333333333,0.703966666666667,0.488366666666667,0.406366666666667,0.0508666666666666,-0.296533333333334,0.245666666666666,-0.576333333333333,-0.907233333333333,-0.863533333333333,-0.127633333333333,0.0835666666666666,-0.0197333333333334,0.124266666666667,0.109366666666667,0.698466666666667,0.116466666666667,-0.0713333333333332,-0.0451333333333332,-0.866933333333333,-0.929333333333333,-0.685333333333333,-0.00933333333333319,-0.358833333333333,-0.0871333333333333,0.681733333333333,0.740233333333333,0.660733333333333,-0.0379666666666667,0.0437333333333334,-0.0057666666666667,-0.906066666666667,-0.410766666666667,-0.855266666666667,-0.199866666666667,-0.162666666666667,-0.189866666666667,1.03033333333333,0.490066666666667,0.961433333333333,0.582266666666667,0.942533333333333,0.753866666666667,-0.0855666666666666,0.00556666666666672,-0.109366666666667,0.130466666666667,0.194933333333333,-0.136033333333333,-0.696666666666667,-0.906433333333333,-0.311966666666667,-0.983933333333333,-1.00086666666667,-0.956933333333333,-0.111366666666667,-0.143933333333333,0.218333333333333,-0.478433333333333,0.142133333333333,-0.111833333333333,0.710366666666667,0.766866666666667,0.852166666666667,-0.0164333333333333,0.0481666666666667,-0.0317333333333333,-0.634733333333333,-0.413333333333333,-0.851933333333333,0.0822666666666667,-0.0210333333333332,-0.0637333333333332
"ENSG00000204619",-0.233933333333334,-0.206533333333334,-0.145033333333334,-0.0731333333333337,0.0259666666666662,0.0471666666666666,-0.148133333333334,-0.122533333333334,-0.252333333333334,-0.232233333333334,-0.170033333333333,-0.146933333333334,-0.0941666666666663,-0.169066666666667,-0.192466666666666,-0.0854666666666661,0.0531333333333333,0.0323333333333338,-0.152866666666666,-0.170366666666666,-0.0473666666666661,-0.220666666666666,-0.135266666666666,-0.334566666666666,-0.203266666666666,-0.180066666666666,-0.214566666666666,-0.0200666666666667,0.0207333333333342,-0.000666666666666593,-0.378466666666666,-0.227866666666666,-0.145366666666666,-0.260066666666666,-0.253266666666666,-0.366366666666666,-0.212166666666667,-0.162866666666667,0.115233333333333,-0.0372666666666666,-0.0819666666666667,0.119233333333333,-0.208066666666667,-0.138866666666667,-0.121166666666667,-0.147766666666667,-0.0676666666666668,-0.0529666666666668,-0.212666666666667,-0.157966666666667,-0.171466666666666,0.0317333333333334,0.00343333333333362,-0.035166666666667,-0.183766666666667,-0.140166666666667,-0.216666666666667,-0.174366666666667,-0.217666666666667,-0.243466666666666,-0.121466666666667,-0.0736666666666661,-0.179566666666666,-0.0379666666666667,0.0370333333333335,0.00093333333333323,-0.195466666666666,-0.200466666666666,-0.231966666666667,-0.163166666666666,-0.216866666666666,-0.193166666666666,-0.217766666666666,-0.224166666666666,-0.216966666666666,-0.00126666666666608,-0.0334666666666665,0.0347333333333335,-0.191366666666666,-0.176766666666667,-0.209366666666666,-0.234666666666667,-0.232366666666667,-0.285966666666666,-0.00389999999999979,-0.0796000000000006,-0.0519999999999996,-0.212400000000001,-0.2664,-0.1891,0.2294,0.0235999999999996,0.0623000000000005,-0.0386000000000002,-0.2917,0.0149999999999997,-0.2337,-0.2054,-0.186599999999999,-0.2398,-0.1846,-0.252800000000001,-0.1183,-0.155800000000001,-0.6482,-0.2493,-0.6274,-0.2504,-0.2162,-0.3276,-0.2031,-0.0141,0.00209999999999999,0.012,-0.1737,-0.2303,-0.2913,-0.2048,-0.1386,-0.2403
"ENSG00000248019",-0.533533333333333,-0.524533333333333,-0.478733333333333,-0.0120333333333331,0.229266666666667,-0.217233333333333,-0.237233333333333,-0.199933333333333,0.527966666666667,1.01586666666667,1.42206666666667,1.11616666666667,-0.5057,-0.4637,-0.3054,0.1407,-0.1467,0.006,-0.7848,-0.1081,-0.5657,0.749,0.5549,0.4773,-0.834633333333333,-0.585233333333333,-0.182833333333333,-0.393233333333333,0.359966666666667,0.0332666666666667,-0.319433333333333,-0.194333333333333,-0.0264333333333334,0.645766666666667,0.791566666666667,0.652866666666667,0.147633333333333,-0.291866666666667,-0.372366666666667,0.461533333333333,-0.210866666666667,-0.250666666666667,-0.529066666666667,0.260133333333333,-0.243866666666667,0.465033333333333,1.15383333333333,1.33823333333333,-0.0845000000000002,-0.0798000000000005,-0.301200000000001,0.2849,-0.321600000000001,0.0366999999999997,-0.0275000000000003,0.3219,0.1582,1.0071,1.1828,1.5145,-0.3081,-0.00529999999999964,-1.5082,-0.1714,0.2086,-0.0371999999999999,-1.2911,0.2488,0.1524,1.6205,1.2914,1.2316,-0.0974999999999997,-0.2601,-0.2046,0.0681000000000003,0.0839000000000003,-0.152,-0.0300999999999996,0.1037,0.2396,1.0871,1.4271,1.1706,-0.860533333333333,-0.720866666666667,-0.749033333333333,-0.498766666666667,-0.549233333333333,-0.286566666666666,-0.398733333333333,0.00443333333333351,1.05316666666667,-0.143166666666666,-0.654433333333333,0.138733333333333,-0.185133333333333,-0.190766666666667,0.386266666666667,-0.758866666666667,-0.179833333333334,-0.509966666666666,0.751466666666667,0.929433333333334,1.27566666666667,0.821933333333334,1.14806666666667,0.712633333333333,-0.00906666666666611,0.282633333333334,0.272833333333334,-0.256066666666666,0.620933333333334,-0.364866666666666,0.305233333333334,0.351833333333334,-0.288066666666666,1.19913333333333,1.08083333333333,1.19923333333333
"ENSG00000232573",0.3982,0.1888,-0.3349,-0.0266999999999999,-0.0459000000000005,0.0725999999999996,0.5824,0.2344,0.331499999999999,0.2051,0.1084,-0.1745,0.172433333333334,0.300933333333334,-0.154166666666666,0.121133333333334,-0.201966666666666,0.0808333333333335,0.344333333333334,0.377633333333334,0.455233333333334,0.0880333333333336,-0.121966666666666,-0.764566666666666,0.448266666666666,0.145066666666666,0.236066666666666,-0.122833333333334,-0.0490333333333339,0.171866666666666,0.366166666666666,0.413366666666666,0.447666666666666,-0.0490333333333339,-0.0154333333333336,-3.33333333339958e-05,0.515533333333334,0.458633333333334,0.164033333333334,0.0827333333333344,-0.0149666666666661,-0.0677666666666656,0.600933333333334,0.0245333333333342,-0.215766666666666,0.299033333333334,-0.186266666666666,-0.224466666666666,0.196933333333333,0.216333333333333,-0.561266666666667,0.0479333333333334,-0.0688666666666666,0.0209333333333332,0.157633333333334,-0.0133666666666667,0.0204333333333335,-0.0552666666666666,-0.591966666666667,-0.161766666666667,0.518166666666667,0.544666666666667,-0.193633333333334,-0.0809333333333333,0.0320666666666667,0.0488666666666666,0.249566666666666,0.487366666666667,0.154266666666667,0.0134666666666665,0.177066666666667,-0.321433333333333,0.0690333333333335,0.245833333333334,0.499933333333334,-0.224666666666666,0.130033333333333,0.0946333333333338,0.718833333333333,0.522733333333333,0.740133333333334,0.349833333333334,0.255233333333333,0.275433333333333,-0.195733333333333,0.599266666666667,0.460466666666667,0.482266666666667,-0.0305333333333335,0.208966666666667,0.0655666666666668,-0.0698333333333334,-0.0521333333333334,-0.193333333333333,-0.0134333333333334,0.263166666666667,0.508066666666667,0.369166666666667,0.349066666666667,0.712866666666667,0.191566666666667,0.716466666666667,0.0889666666666669,0.00966666666666693,0.494166666666667,0.237366666666667,0.419766666666667,0.236966666666667,0.301266666666667,0.291466666666667,0.333866666666667,0.173166666666666,-0.181433333333333,0.00826666666666664,0.596866666666667,0.444366666666667,0.484566666666667,0.00856666666666683,0.397766666666667,0.385866666666667
"ENSG00000258388",0.211466666666667,0.546166666666667,0.204366666666667,-0.138833333333333,0.109066666666667,0.0297666666666667,-0.328333333333333,0.337266666666667,0.139966666666667,0.944466666666667,0.900466666666667,0.820266666666667,0.321166666666667,-0.0260333333333331,0.206066666666667,-0.162733333333333,-0.0797333333333332,0.242466666666667,0.578566666666667,0.0880666666666668,-0.00463333333333305,0.675666666666667,0.359566666666667,0.742266666666667,-0.00520000000000009,0.1997,-0.3011,-0.1644,0.0240999999999999,0.1403,0.0506,-0.0211000000000001,-0.3934,0.3226,0.7231,0.4191,0.358933333333333,-0.559266666666667,-0.234566666666667,0.233233333333333,-0.183766666666667,-0.0494666666666667,0.0935333333333334,-0.102766666666667,-0.169666666666667,-0.239566666666667,0.358033333333333,0.0354333333333334,-0.490633333333333,-0.0960333333333332,-0.255633333333333,0.106266666666667,-0.144333333333333,0.0380666666666667,-0.0111333333333333,0.410466666666667,-0.126033333333333,0.652966666666667,0.354566666666667,0.424766666666667,-0.6229,0.0596000000000001,-0.2101,0.4307,-0.4978,0.0671000000000002,0.1725,-0.0327,0.1123,0.324,0.7098,0.7997,-0.163333333333333,-0.0110333333333335,-0.325233333333333,0.114766666666667,-0.344433333333333,0.229666666666667,0.310566666666667,0.146166666666667,0.249766666666667,0.451566666666667,0.645566666666667,0.573966666666667,0.048,-0.2016,-0.2095,-0.225,-0.2036,-0.4879,-0.3259,-0.0248999999999999,-0.0165999999999999,-0.1038,0.3425,0.1287,0.3981,-0.0785999999999998,-0.0360999999999999,0.163,0.00130000000000008,0.4472,0.5675,0.2936,0.4453,0.4959,0.7111,0.2949,-0.379866666666667,0.0338333333333332,-0.352666666666667,0.0863333333333332,-0.0290666666666668,-0.0572666666666668,-0.130166666666667,0.341633333333333,-0.385266666666667,0.362833333333333,0.225033333333333,0.498033333333333
